Keyword,TEDLIUM_SampleID,TED_TALK_ID,TEDLIUM_SET,MSWC_AudioID,start_time,end_time,confidence
kids,261,train,AJJacobs_2011P,kids/common_voice_en_18700870.opus,303.28506250000004,303.546,0.9867286407030545
strong,258,train,AJJacobs_2011P,strong/common_voice_en_22405773.opus,280.531875,280.953125,0.9185113637220292
focused,257,train,AJJacobs_2011P,focused/common_voice_en_19639200.opus,272.8008125,273.2614375,0.9204363797021948
dark,259,train,AJJacobs_2011P,dark/common_voice_en_20047739.opus,292.18656250000004,292.40725000000003,0.9997131716121327
during,264,train,AJJacobs_2011P,during/common_voice_en_20974195.opus,324.658375,324.96,0.8985148946444194
and,262,train,AJJacobs_2011P,and/common_voice_en_18839945.opus,310.3841875,310.6648125,0.9637216585023063
quickly,265,train,AJJacobs_2011P,quickly/common_voice_en_20069120.opus,333.05625,333.477875,0.8163295328462004
not,263,train,AJJacobs_2011P,not/common_voice_en_20050456.opus,317.77662499999997,317.9569375,0.9348564777109358
live,267,train,AJJacobs_2011P,live/common_voice_en_21269443.opus,342.7643125,342.9048125,0.9706216199057442
much,266,train,AJJacobs_2011P,much/common_voice_en_607382.opus,339.3143125,339.4746875,0.8237805992830545
your,270,train,AJJacobs_2011P,your/common_voice_en_18489281.opus,368.457375,368.7988125,0.5610130437084577
and,260,train,AJJacobs_2011P,and/common_voice_en_19673040.opus,293.71125,293.871625,0.9105587005615234
harms,269,train,AJJacobs_2011P,harms/common_voice_en_17755514.opus,360.37425,360.63462499999997,0.8520570357588719
study,272,train,AJJacobs_2011P,study/common_voice_en_19743108.opus,379.4539375,379.835125,0.8801295673689119
six,273,train,AJJacobs_2011P,six/common_voice_en_19185181.opus,386.7510625,387.031625,0.8934619190903115
and,268,train,AJJacobs_2011P,and/common_voice_en_498829.opus,347.51381250000003,349.117875,0.8062493056834986
over,271,train,AJJacobs_2011P,over/common_voice_en_22435662.opus,372.565875,372.8263125,0.924579976269832
every,274,train,AJJacobs_2011P,every/common_voice_en_636318.opus,391.1825,391.48481250000003,0.7430631429189816
point,280,train,AJJacobs_2011P,point/common_voice_en_577307.opus,436.53625,438.298875,0.8007136780535802
put,276,train,AJJacobs_2011P,put/common_voice_en_17887995.opus,410.88849999999996,411.06874999999997,0.5543684342053593
that,281,train,AJJacobs_2011P,that/common_voice_en_15445.opus,439.5315625,439.8368125,0.8546099417998145
not,278,train,AJJacobs_2011P,not/common_voice_en_22270965.opus,422.206375,422.3265,0.8399724898238977
very,275,train,AJJacobs_2011P,very/common_voice_en_20408078__2.opus,397.296375,397.61762500000003,0.8150587250777335
the,285,train,AJJacobs_2011P,the/common_voice_en_654034.opus,464.768,465.0925625,0.867000285536073
the,277,train,AJJacobs_2011P,the/common_voice_en_533091.opus,413.03249999999997,414.53499999999997,0.7480602862488013
the,279,train,AJJacobs_2011P,the/common_voice_en_18549792__2.opus,427.68350000000004,428.7249375,0.9996411601702372
food,287,train,AJJacobs_2011P,food/common_voice_en_19600483.opus,476.93568750000003,477.1760625,0.9460460245609283
sense,284,train,AJJacobs_2011P,sense/common_voice_en_619730.opus,455.8414375,456.12206249999997,0.9246031494486877
love,288,train,AJJacobs_2011P,love/common_voice_en_193969.opus,480.42331249999995,480.50368749999996,2.827119735115957e-05
food,286,train,AJJacobs_2011P,food/common_voice_en_637106.opus,466.211125,466.411375,0.8948768533766269
that,283,train,AJJacobs_2011P,that/common_voice_en_653458.opus,443.91125,447.93975,0.7733232392929494
that,282,train,AJJacobs_2011P,that/common_voice_en_101005.opus,442.84662499999996,442.9673125,0.19308068878308438
aristocrats,295,train,AJJacobs_2014A,aristocrats/common_voice_en_20222646.opus,32.1860625,32.92825,0.7575098757153835
incorporate,289,train,AJJacobs_2011P,incorporate/common_voice_en_19981532.opus,485.726625,486.4485625,0.8913627420552075
ago,292,train,AJJacobs_2014A,ago/common_voice_en_577295.opus,13.162625,13.524000000000001,0.8694389569880312
eighty,294,train,AJJacobs_2014A,eighty/common_voice_en_17386730.opus,26.3148125,26.655375,0.7434389360423933
your,293,train,AJJacobs_2014A,your/common_voice_en_480307.opus,21.387,21.52725,0.7183815940682378
and,290,train,AJJacobs_2011P,and/common_voice_en_20464049.opus,490.77068749999995,495.12843749999996,0.8324304598694047
part,296,train,AJJacobs_2014A,part/common_voice_en_18714183.opus,36.1361875,36.3365625,0.8968167960643768
eighty,297,train,AJJacobs_2014A,eighty/common_voice_en_17877715.opus,45.2556875,45.536562499999995,0.7562678961205945
four,300,train,AJJacobs_2014A,four/common_voice_en_22146120.opus,66.9783125,67.31937500000001,0.8972456437699935
i'm,299,train,AJJacobs_2014A,i’m/common_voice_en_18521693.opus,61.02225,62.1849375,0.832440880437692
dead,291,train,AJJacobs_2011P,dead/common_voice_en_20705274.opus,503.8354375,504.03556249999997,0.8580987095832825
ago,292,train,AJJacobs_2014A,ago/common_voice_en_577295.opus,13.162625,13.524000000000001,0.8694389569880312
your,293,train,AJJacobs_2014A,your/common_voice_en_480307.opus,21.387,21.52725,0.7183815940682378
part,296,train,AJJacobs_2014A,part/common_voice_en_18714183.opus,36.1361875,36.3365625,0.8968167960643768
and,290,train,AJJacobs_2011P,and/common_voice_en_20464049.opus,490.77068749999995,495.12843749999996,0.8324304598694047
eighty,297,train,AJJacobs_2014A,eighty/common_voice_en_17877715.opus,45.2556875,45.536562499999995,0.7562678961205945
dead,291,train,AJJacobs_2011P,dead/common_voice_en_20705274.opus,503.8354375,504.03556249999997,0.8580987095832825
four,300,train,AJJacobs_2014A,four/common_voice_en_22146120.opus,66.9783125,67.31937500000001,0.8972456437699935
i'm,299,train,AJJacobs_2014A,i’m/common_voice_en_18521693.opus,61.02225,62.1849375,0.832440880437692
email,302,train,AJJacobs_2014A,email/common_voice_en_18583229.opus,79.312375,79.613125,0.7741421489477489
all,301,train,AJJacobs_2014A,all/common_voice_en_21326894.opus,76.7553125,76.91675000000001,0.7874699486419559
which,303,train,AJJacobs_2014A,which/common_voice_en_21467377.opus,82.6604375,82.88087499999999,0.8190127147721465
names,298,train,AJJacobs_2014A,names/common_voice_en_19964577.opus,52.925875,53.2065625,0.8224785601321075
even,309,train,AJJacobs_2014A,even/common_voice_en_602552.opus,128.4344375,128.6566875,0.7405618928711523
internet,304,train,AJJacobs_2014A,internet/common_voice_en_8237473.opus,97.9474375,98.3485,0.8420011881739701
know,311,train,AJJacobs_2014A,know/common_voice_en_18850125.opus,156.28593750000002,156.4265,0.7697554981069905
that,305,train,AJJacobs_2014A,that/common_voice_en_523928.opus,100.0948125,100.195125,0.8005935341119766
same,307,train,AJJacobs_2014A,same/common_voice_en_53400.opus,114.791125,114.9714375,0.8336744454475896
called,310,train,AJJacobs_2014A,called/common_voice_en_625157.opus,131.85325,132.13375000000002,0.850427342967801
she,312,train,AJJacobs_2014A,she/common_voice_en_151365.opus,164.3368125,164.4369375,0.7997384264133871
these,306,train,AJJacobs_2014A,these/common_voice_en_21867263.opus,110.95275,111.113125,0.8764349976554513
links,313,train,AJJacobs_2014A,links/common_voice_en_21289187.opus,170.64625,170.9066875,0.9016800064306992
and,308,train,AJJacobs_2014A,and/common_voice_en_65209.opus,120.160625,121.7225,0.8066223606467247
bacon,317,train,AJJacobs_2014A,bacon/common_voice_en_17297136.opus,191.69762500000002,192.09875,0.8526681065559414
old,316,train,AJJacobs_2014A,old/common_voice_en_61584.opus,186.5409375,186.74268750000002,0.6498412277782336
there's,314,train,AJJacobs_2014A,there’s/common_voice_en_18487211.opus,173.1219375,173.3428125,0.8657174435528842
plus,319,train,AJJacobs_2014A,plus/common_voice_en_18733317.opus,202.311,202.55225,0.9009768317143122
great,315,train,AJJacobs_2014A,great/common_voice_en_20851125.opus,179.6456875,182.2321875,0.8267193522915477
race,323,train,AJJacobs_2014A,race/common_voice_en_18578931.opus,239.825625,240.10712500000002,0.8812983067348666
cousin,318,train,AJJacobs_2014A,cousin/common_voice_en_20674909.opus,198.3374375,198.61781249999999,0.8003491649444966
your,320,train,AJJacobs_2014A,your/common_voice_en_150136.opus,212.0333125,212.21375,0.7876775960127512
data,325,train,AJJacobs_2014A,data/common_voice_en_413118.opus,243.58325,243.96425,0.893444046246624
now,328,train,AJJacobs_2014A,now/common_voice_en_588052.opus,264.938625,265.1595625,0.7330105964260618
lot,321,train,AJJacobs_2014A,lot/common_voice_en_19722774.opus,217.3925625,217.6328125,0.9112187534719851
and,322,train,AJJacobs_2014A,and/common_voice_en_20245310.opus,230.39556249999998,231.7986875,0.752232950925827
it's,324,train,AJJacobs_2014A,it’s/common_voice_en_17852276.opus,241.3845625,241.5451875,0.9246301129460335
tree,326,train,AJJacobs_2014A,tree/common_voice_en_27639.opus,252.8770625,253.138625,0.8973959730221716
know,330,train,AJJacobs_2014A,know/common_voice_en_83387.opus,274.8783125,274.9795,0.1874231686915489
he's,329,train,AJJacobs_2014A,he’s/common_voice_en_18417529.opus,269.458875,269.820375,0.8776963345138584
adam,337,train,AJJacobs_2014A,adam/common_voice_en_689712.opus,303.81106250000005,304.07275000000004,0.9419752863737253
that,333,train,AJJacobs_2014A,that/common_voice_en_18315754.opus,289.3638125,289.5444375,0.8888449006610446
but,332,train,AJJacobs_2014A,but/common_voice_en_565323.opus,283.511375,283.65225,0.9684083036014012
it's,331,train,AJJacobs_2014A,it’s/common_voice_en_524620.opus,278.4040625,278.52425,0.8245869432576001
believe,335,train,AJJacobs_2014A,believe/common_voice_en_18326339.opus,298.5784375,298.8605625,0.8719950125044501
about,336,train,AJJacobs_2014A,about/common_voice_en_19957590.opus,301.672375,302.05674999999997,0.9432611998758847
earth,340,train,AJJacobs_2014A,earth/common_voice_en_18332040.opus,330.7575625,330.9381875,0.9311416314707862
and,327,train,AJJacobs_2014A,and/common_voice_en_20763471.opus,261.75725,261.8374375,4.8807803122858265e-05
number,334,train,AJJacobs_2014A,number/common_voice_en_19526603.opus,291.48075,291.80125,0.9020702326670289
four,343,train,AJJacobs_2014A,four/common_voice_en_22150011.opus,349.4051875,349.6471875,0.8959896584662298
about,339,train,AJJacobs_2014A,about/common_voice_en_480490.opus,317.1714375,317.3916875,0.8843801339918916
are,338,train,AJJacobs_2014A,are/common_voice_en_21998892__2.opus,313.8895,314.009625,0.9442240595817566
not,341,train,AJJacobs_2014A,not/common_voice_en_656703.opus,335.014125,335.1349375,0.9317100842793783
have,345,train,AJJacobs_2014A,have/common_voice_en_17279238.opus,353.67425,353.7745625,0.8099872887134552
you're,342,train,AJJacobs_2014A,you’re/common_voice_en_18519787.opus,345.4170625,345.5571875,0.8620182233197349
know,344,train,AJJacobs_2014A,know/common_voice_en_17983976.opus,351.55199999999996,351.753875,0.7749521028716118
news,346,train,AJJacobs_2014A,news/common_voice_en_669475.opus,363.987875,364.16806249999996,0.9335007667541504
are,347,train,AJJacobs_2014A,are/common_voice_en_603330.opus,368.91275,369.032875,0.7171196191678367
can't,350,train,AJJacobs_2014A,can’t/common_voice_en_546746.opus,384.261125,384.4615625,0.798449648055248
hard,355,train,AJJacobs_2014A,hard/common_voice_en_17405358.opus,408.1125625,408.312875,0.9994989156723022
people,353,train,AJJacobs_2014A,people/common_voice_en_621719.opus,399.639375,399.85974999999996,0.9877734075893055
one,352,train,AJJacobs_2014A,one/common_voice_en_19542498.opus,392.9823125,393.1236875,0.9804945588111877
nine,351,train,AJJacobs_2014A,nine/common_voice_en_22308845.opus,388.963125,389.8253125,0.8499177130999871
with,348,train,AJJacobs_2014A,with/common_voice_en_31718.opus,375.503625,375.72525,0.7653287584669836
terrible,349,train,AJJacobs_2014A,terrible/common_voice_en_656205.opus,379.1125,379.4530625,0.9378277931828052
twice,362,train,AJJacobs_2014A,twice/common_voice_en_18130302.opus,448.512625,448.793875,0.9749157641615186
and,354,train,AJJacobs_2014A,and/common_voice_en_541198.opus,403.0544375,403.154625,0.9417935013771057
fascinating,357,train,AJJacobs_2014A,fascinating/common_voice_en_20007689.opus,418.6024375,419.1635625,0.8445617089879696
cousin,361,train,AJJacobs_2014A,cousin/common_voice_en_21427433.opus,447.3568125,447.718,0.8356398102413449
marriage,356,train,AJJacobs_2014A,marriage/common_voice_en_22101270.opus,413.1019375,413.38306250000005,0.9875637590885162
more,359,train,AJJacobs_2014A,more/common_voice_en_565507.opus,433.53562500000004,433.7159375,0.77862046486977
marriage,358,train,AJJacobs_2014A,marriage/common_voice_en_21493968.opus,425.66425000000004,426.10481250000004,0.9296423535455357
what,363,train,AJJacobs_2014A,what/common_voice_en_20739614.opus,461.6149375,461.8151875,0.8038546548574231
more,360,train,AJJacobs_2014A,more/common_voice_en_19265372.opus,439.039125,439.25975,0.6205610444849977
guitar,369,train,AJJacobs_2014A,guitar/common_voice_en_18851071.opus,507.8171875,508.2985,0.7832018200545767
crossed,370,train,AJJacobs_2014A,crossed/common_voice_en_19598748.opus,512.123625,512.404,0.6888194179960659
and,364,train,AJJacobs_2014A,and/common_voice_en_20938905.opus,469.79468749999995,469.895,0.8784780621528625
music,368,train,AJJacobs_2014A,music/common_voice_en_19497354.opus,503.52831249999997,504.008875,0.8736544227202915
best,365,train,AJJacobs_2014A,best/common_voice_en_20880168.opus,477.4270625,477.667375,0.7364516871904622
there,366,train,AJJacobs_2014A,there/common_voice_en_19560867.opus,483.6635,485.2086875,0.8016041323066979
obama,373,train,AJJacobs_2014A,obama/common_voice_en_19685664.opus,526.3754375000001,526.7973750000001,0.9444229631197015
scholar,372,train,AJJacobs_2014A,scholar/common_voice_en_22094580.opus,524.1769375,524.6188125,0.9145015843652015
but,367,train,AJJacobs_2014A,but/common_voice_en_22417189.opus,490.062125,490.16225,0.8006136367097497
it's,371,train,AJJacobs_2014A,it’s/common_voice_en_527119.opus,517.17125,517.311625,0.5825915030602898
has,374,train,AJJacobs_2014A,has/common_voice_en_20040984.opus,534.76825,534.868375,0.9867898941040039
from,378,train,AJJacobs_2014A,from/common_voice_en_607757.opus,572.4890625,572.749375,0.6910586526062588
families,386,train,AalaElKhani_2016X,families/common_voice_en_68663.opus,55.1313125,55.6966875,0.9072616149538331
all,377,train,AJJacobs_2014A,all/common_voice_en_556434.opus,561.517,561.6571250000001,0.8788968920707703
the,375,train,AJJacobs_2014A,the/common_voice_en_62623.opus,538.0856875000001,538.1659375,0.6809772361302748
you,379,train,AJJacobs_2014A,you/common_voice_en_506485.opus,575.2261874999999,576.55,0.5794267968081785
important,376,train,AJJacobs_2014A,important/common_voice_en_22351135.opus,545.313125,545.8138749999999,0.8015964390779732
the,382,train,AalaElKhani_2016X,the/common_voice_en_19046621.opus,27.180187500000002,27.280625,0.7751188795773487
dangers,383,train,AalaElKhani_2016X,dangers/common_voice_en_21160262.opus,32.4526875,32.953375,0.7764124026126228
armed,380,train,AalaElKhani_2016X,armed/common_voice_en_60800.opus,16.9370625,17.077312499999998,0.29105997147332474
country,381,train,AalaElKhani_2016X,country/common_voice_en_21486687.opus,21.22825,21.609375,0.8617720833342326
parenting,389,train,AalaElKhani_2016X,parenting/common_voice_en_18829403.opus,68.6915625,69.39631250000001,0.9671049611909049
eleven,391,train,AalaElKhani_2016X,eleven/common_voice_en_18536435.opus,74.596625,75.0591875,0.9231144941378716
and,384,train,AalaElKhani_2016X,and/common_voice_en_20971024.opus,43.185,43.3053125,0.9998645981152853
actually,388,train,AalaElKhani_2016X,actually/common_voice_en_311652.opus,64.682375,65.00331249999999,0.9012586015123816
risk,385,train,AalaElKhani_2016X,risk/common_voice_en_20737787.opus,49.4984375,49.8993125,0.8490358609981172
unfold,393,train,AalaElKhani_2016X,unfold/common_voice_en_20710743.opus,84.0226875,84.3639375,0.8844220981220988
and,390,train,AalaElKhani_2016X,and/common_voice_en_18657034.opus,70.5335,70.59375,0.6614618801628845
really,394,train,AalaElKhani_2016X,really/common_voice_en_127234.opus,91.5050625,91.7055625,0.9185187995433808
first,392,train,AalaElKhani_2016X,first/common_voice_en_21274484.opus,75.8008125,75.981125,0.8731842802630531
that,387,train,AalaElKhani_2016X,that/common_voice_en_17274975.opus,61.775,61.915375,0.8567930316286427
began,399,train,AalaElKhani_2016X,began/common_voice_en_570898.opus,125.441125,125.7231875,0.9965522927897317
young,397,train,AalaElKhani_2016X,young/common_voice_en_560054.opus,114.6741875,115.035,0.7899372559480271
and,395,train,AalaElKhani_2016X,and/common_voice_en_22179095.opus,94.3330625,95.55675000000001,0.840034157037735
shine,402,train,AalaElKhani_2016X,shine/common_voice_en_18401184.opus,137.368375,137.7293125,0.9044598077747045
that,396,train,AalaElKhani_2016X,that/common_voice_en_19487.opus,107.38481250000001,107.484875,0.9994393825531006
how,403,train,AalaElKhani_2016X,how/common_voice_en_600860.opus,144.91443750000002,145.01462500000002,0.7999946221709251
change,401,train,AalaElKhani_2016X,change/common_voice_en_20132667.opus,132.99081249999998,133.45468749999998,0.900701232598709
parents,404,train,AalaElKhani_2016X,parents/common_voice_en_22305406.opus,154.1866875,154.52812500000002,0.8968498196233722
being,405,train,AalaElKhani_2016X,being/common_voice_en_461810.opus,158.9561875,159.2574375,0.9367594728867213
they,398,train,AalaElKhani_2016X,they/common_voice_en_19654313.opus,117.15131249999999,119.6778125,0.9683443109194437
advice,408,train,AalaElKhani_2016X,advice/common_voice_en_21364534.opus,172.62356250000002,173.0446875,0.9219435989147141
and,400,train,AalaElKhani_2016X,and/common_voice_en_19562643.opus,130.084375,130.2048125,0.7136821436264048
change,401,train,AalaElKhani_2016X,change/common_voice_en_20132667.opus,132.99081249999998,133.45468749999998,0.900701232598709
advice,408,train,AalaElKhani_2016X,advice/common_voice_en_21364534.opus,172.62356250000002,173.0446875,0.9219435989147141
being,405,train,AalaElKhani_2016X,being/common_voice_en_461810.opus,158.9561875,159.2574375,0.9367594728867213
and,400,train,AalaElKhani_2016X,and/common_voice_en_19562643.opus,130.084375,130.2048125,0.7136821436264048
what,410,train,AalaElKhani_2016X,what/common_voice_en_559212.opus,187.644125,187.7444375,0.805189011618495
this,406,train,AalaElKhani_2016X,this/common_voice_en_21877920.opus,160.76718749999998,161.0491875,0.873106198415834
supervisor,409,train,AalaElKhani_2016X,supervisor/common_voice_en_20523983.opus,179.761375,180.362125,0.9260794227321942
listened,411,train,AalaElKhani_2016X,listened/common_voice_en_55441.opus,190.3109375,190.5713125,0.8106172683720405
question,407,train,AalaElKhani_2016X,question/common_voice_en_18550136.opus,163.050875,163.4513125,0.7972286099771736
turkey,418,train,AalaElKhani_2016X,turkey/common_voice_en_511672.opus,242.159375,242.5805625,0.9558094711530776
for,412,train,AalaElKhani_2016X,for/common_voice_en_18138612.opus,201.426375,201.5265,0.9782850027084351
obviously,415,train,AalaElKhani_2016X,obviously/common_voice_en_65589.opus,221.404,221.86499999999998,0.801033718165617
the,413,train,AalaElKhani_2016X,the/common_voice_en_647570.opus,204.285375,204.3659375,0.7476347531774081
working,414,train,AalaElKhani_2016X,working/common_voice_en_20092989.opus,209.83525,210.1155625,0.9515600800514221
that,416,train,AalaElKhani_2016X,that/common_voice_en_49354.opus,227.803,228.9466875,0.592527225613594
told,421,train,AalaElKhani_2016X,told/common_voice_en_17969562.opus,260.9424375,263.49,0.9355096280574798
first,417,train,AalaElKhani_2016X,first/common_voice_en_18348169.opus,237.9689375,238.3093125,0.8615874882568332
paused,420,train,AalaElKhani_2016X,paused/common_voice_en_541972.opus,255.2613125,255.5825625,0.9502752833068371
parenting,419,train,AalaElKhani_2016X,parenting/common_voice_en_18860117.opus,247.24156250000001,250.38500000000002,0.944019534371116
fear,423,train,AalaElKhani_2016X,fear/common_voice_en_71349.opus,281.060625,282.7659375,0.7502017844701185
they,429,train,AalaElKhani_2016X,they/common_voice_en_693051.opus,322.43175,322.53249999999997,0.9995468616485595
made,422,train,AalaElKhani_2016X,made/common_voice_en_19136717.opus,267.0705,267.2106875,0.9759456089564732
camp,431,train,AalaElKhani_2016X,camp/common_voice_en_18590729.opus,332.8529375,333.07318749999996,0.9294200810519132
from,430,train,AalaElKhani_2016X,from/common_voice_en_77079.opus,326.2109375,326.67287500000003,0.8002241749440462
families,428,train,AalaElKhani_2016X,families/common_voice_en_19733437.opus,313.803625,314.2039375,0.8570706597616663
know,425,train,AalaElKhani_2016X,know/common_voice_en_17257964.opus,295.2258125,295.3460625,0.6779317483305931
had,424,train,AalaElKhani_2016X,had/common_voice_en_649618.opus,287.7091875,288.97225,0.8115859643245736
they,427,train,AalaElKhani_2016X,they/common_voice_en_198300.opus,305.57268750000003,305.7134375,0.9343979273523603
always,433,train,AalaElKhani_2016X,always/common_voice_en_610993.opus,343.972625,344.274125,0.7593601138330996
who,432,train,AalaElKhani_2016X,who/common_voice_en_508089__2.opus,338.42281249999996,338.52349999999996,0.9904639244079589
they,426,train,AalaElKhani_2016X,they/common_voice_en_20990317.opus,298.1015,303.247875,0.855792875642237
time,434,train,AalaElKhani_2016X,time/common_voice_en_18924503.opus,351.167,351.4874375,0.8252448025805279
struggling,436,train,AalaElKhani_2016X,struggling/common_voice_en_19795969.opus,360.2419375,360.64381249999997,0.9040936479344964
times,440,train,AalaElKhani_2016X,times/common_voice_en_633452.opus,391.3071875,391.748375,0.9076914311471312
just,435,train,AalaElKhani_2016X,just/common_voice_en_590817.opus,356.59125,356.77243749999997,0.9954044355286492
hours,441,train,AalaElKhani_2016X,hours/common_voice_en_20012951.opus,393.323,393.644125,0.6290911156728614
began,437,train,AalaElKhani_2016X,began/common_voice_en_20167585.opus,363.5935625,364.3760625,0.6817598391755704
crisis,438,train,AalaElKhani_2016X,crisis/common_voice_en_503977.opus,374.029625,374.450375,0.8577657652574653
information,442,train,AalaElKhani_2016X,information/common_voice_en_19769677__2.opus,399.8618125,400.5235,0.995468587586374
delivered,443,train,AalaElKhani_2016X,delivered/common_voice_en_20265869.opus,404.267625,404.6294375,0.9734416868951585
humanitarian,444,train,AalaElKhani_2016X,humanitarian/common_voice_en_551346.opus,407.5994375,408.3016875,0.9333201101848058
experiencing,447,train,AalaElKhani_2016X,experiencing/common_voice_en_601141.opus,424.4358125,425.2,0.8948377270533493
leaflet,452,train,AalaElKhani_2016X,leaflet/common_voice_en_21855692.opus,448.54581249999995,448.8690625,0.81507839623373
how,439,train,AalaElKhani_2016X,how/common_voice_en_22306003.opus,380.49125,382.696375,0.5596347348764539
more,449,train,AalaElKhani_2016X,more/common_voice_en_21528240.opus,435.8589375,435.9598125,0.9998438596725464
two,445,train,AalaElKhani_2016X,two/common_voice_en_20159535.opus,415.1248125,415.2451875,0.8340816927763323
this,451,train,AalaElKhani_2016X,this/common_voice_en_21264389.opus,446.58725,446.8291875,0.703287667905291
the,450,train,AalaElKhani_2016X,the/common_voice_en_190794.opus,441.34506250000004,441.42512500000004,0.808452419936657
children,448,train,AalaElKhani_2016X,children/common_voice_en_214280.opus,430.034625,430.4550625,0.7407058589669543
parenting,453,train,AalaElKhani_2016X,parenting/common_voice_en_20357385.opus,455.6275,456.2093125,0.8585971855911729
was,446,train,AalaElKhani_2016X,was/common_voice_en_138805.opus,417.67368749999997,417.733875,0.0008861099995556287
distribute,454,train,AalaElKhani_2016X,distribute/common_voice_en_19960168.opus,457.2234375,457.94649999999996,0.7922653448816988
highlighting,458,train,AalaElKhani_2016X,highlighting/common_voice_en_545260.opus,481.3829375,481.86512500000003,0.8163485499680974
fantastic,456,train,AalaElKhani_2016X,fantastic/common_voice_en_661510.opus,474.0783125,474.7996875,0.8853789729376764
let,457,train,AalaElKhani_2016X,let/common_voice_en_18870454.opus,478.31093749999997,478.4915625,0.8846480055427592
three,455,train,AalaElKhani_2016X,three/common_voice_en_21820221.opus,467.2431875,467.5038125,0.8461043525290174
were,459,train,AalaElKhani_2016X,were/common_voice_en_531646.opus,488.924875,489.06518750000004,0.8335323700968209
imagine,462,train,AalaElKhani_2016X,imagine/common_voice_en_525679.opus,509.50231249999996,509.8441875,0.8705039917327025
return,461,train,AalaElKhani_2016X,return/common_voice_en_603735.opus,507.49768750000004,507.8781875,0.8943943419052582
not,460,train,AalaElKhani_2016X,not/common_voice_en_17740610.opus,498.4283125,498.528375,0.8079045712947845
with,465,train,AalaElKhani_2016X,with/common_voice_en_185900.opus,527.346,527.4666874999999,0.8469271759192148
with,469,train,AalaElKhani_2016X,with/common_voice_en_20176464.opus,554.431875,554.53225,0.7798504793550819
even,463,train,AalaElKhani_2016X,even/common_voice_en_524867.opus,516.61425,516.8149374999999,0.7457197593579338
over,466,train,AalaElKhani_2016X,over/common_voice_en_17276882.opus,534.1748124999999,534.415125,0.9423306236664454
adapted,468,train,AalaElKhani_2016X,adapted/common_voice_en_19176568.opus,547.5523125,547.9335,0.8322764305324343
the,464,train,AalaElKhani_2016X,the/common_voice_en_575412.opus,522.033625,522.1137500000001,0.7372196838259697
our,467,train,AalaElKhani_2016X,our/common_voice_en_17278646.opus,540.5325,545.1381250000001,0.9960438847541809
camp,474,train,AalaElKhani_2016X,camp/common_voice_en_681718.opus,580.1408125,580.3623125,0.9855094064365734
psychological,472,train,AalaElKhani_2016X,psychological/common_voice_en_19462004.opus,571.0219375,571.7070625,0.9059275428161901
other,471,train,AalaElKhani_2016X,other/common_voice_en_595503.opus,569.39525,569.5558125,0.8106232360005379
mothers,475,train,AalaElKhani_2016X,mothers/common_voice_en_19666573.opus,581.7238125,581.9650625,0.8805147750924031
thirteen,473,train,AalaElKhani_2016X,thirteen/common_voice_en_20059211.opus,576.0347499999999,576.617,0.798365183407378
throughout,477,train,AalaElKhani_2016X,throughout/common_voice_en_20243447.opus,595.2550625,595.9573750000001,0.8687069810827129
what's,481,train,AalaElKhani_2016X,what’s/common_voice_en_17272031.opus,619.72475,620.048375,0.9406036101281643
was,478,train,AalaElKhani_2016X,was/common_voice_en_588841.opus,602.984375,603.0846875,0.738901206664741
their,470,train,AalaElKhani_2016X,their/common_voice_en_19541275.opus,558.8026874999999,558.9228125,0.8926771283149719
name,483,train,AalaElKhani_2016X,name/common_voice_en_442071.opus,628.286,628.548,0.8608354559311769
knees,476,train,AalaElKhani_2016X,knees/common_voice_en_21867312.opus,592.93775,593.3386875,0.881031297892332
mother,486,train,AalaElKhani_2016X,mother/common_voice_en_612275.opus,642.120625,642.482,0.6632107833317065
the,479,train,AalaElKhani_2016X,the/common_voice_en_19588188__2.opus,605.8308125,607.9743125,0.8191843345761299
but,482,train,AalaElKhani_2016X,but/common_voice_en_17271909.opus,624.5264375,624.6068125,0.9959925264120102
said,480,train,AalaElKhani_2016X,said/common_voice_en_598888.opus,617.09675,617.377125,0.9664745969431741
for,484,train,AalaElKhani_2016X,for/common_voice_en_20889734.opus,629.01125,629.131625,0.9301115771134695
lived,488,train,AalaElKhani_2016X,lived/common_voice_en_670054.opus,653.519375,653.8425,0.9375215957406908
was,485,train,AalaElKhani_2016X,was/common_voice_en_16800.opus,637.2202500000001,637.3206875000001,0.7305152869899757
could,494,train,AalaElKhani_2016X,could/common_voice_en_70684.opus,690.1644375,690.3249999999999,0.9030523262917995
the,491,train,AalaElKhani_2016X,the/common_voice_en_599355__2.opus,670.6318125,671.775125,0.9988692402839661
but,487,train,AalaElKhani_2016X,but/common_voice_en_20480.opus,650.2249375,650.3251875000001,0.7990884871775051
were,490,train,AalaElKhani_2016X,were/common_voice_en_22289830.opus,661.4945625,661.6149375,0.8357640695758164
had,489,train,AalaElKhani_2016X,had/common_voice_en_21275172.opus,657.61425,657.7344999999999,0.7526569136728843
she,492,train,AalaElKhani_2016X,she/common_voice_en_550209.opus,675.8270625,679.2581875,0.7235502752269635
family,493,train,AalaElKhani_2016X,family/common_voice_en_18890691.opus,684.5281875,684.9689374999999,0.860504928221919
emotional,501,train,AalaElKhani_2016X,emotional/common_voice_en_20325814.opus,728.0678125000001,728.849,0.848383217285841
able,500,train,AalaElKhani_2016X,able/common_voice_en_61359.opus,719.637,719.838,0.8857278903946281
